date,open,high,low,close,volume
202111101125,37256,37270,37237,37242,20264
202111101130,37237,37270,37237,37256,23982
202111101135,37256,37266,37227,37227,16994
202111101140,37227,37237,37169,37174,73882
202111101145,37179,37184,37150,37179,37284
202111101150,37179,37179,37160,37169,31550
202111101155,37174,37179,37131,37179,53461
202111101200,37184,37189,37169,37184,8869
202111101205,37184,37189,37169,37184,15134
202111101210,37184,37198,37169,37169,12650
202111101215,37169,37193,37169,37184,15702
202111101220,37184,37189,37155,37174,10502
202111101225,37174,37208,37174,37208,12134
202111101230,37198,37227,37189,37227,5689
202111101235,37222,37222,37189,37193,8142
202111101240,37189,37208,37189,37193,8742
202111101245,37198,37203,37184,37203,7909
202111101250,37203,37218,37193,37198,7789
202111101255,37203,37213,37179,37189,3531
202111101300,37179,37208,37179,37208,1822
202111101305,37208,37213,37184,37189,15609
202111101310,37184,37193,37150,37160,23219
202111101315,37160,37169,37131,37155,19545
202111101320,37150,37160,37121,37131,39294
202111101325,37136,37136,37107,37112,20135
202111101330,37117,37136,37112,37126,10282
202111101335,37126,37136,37112,37117,34578
202111101340,37117,37131,37097,37107,30980
202111101345,37107,37117,37078,37088,37952
202111101350,37093,37112,37083,37112,36621
202111101355,37112,37131,37107,37131,9167
202111101400,37131,37155,37126,37150,40576
202111101405,37145,37165,37136,37145,15558
202111101410,37145,37169,37145,37160,21907
202111101415,37160,37179,37150,37174,34346
202111101420,37179,37179,37141,37150,30590
202111101425,37150,37179,37136,37174,44447
202111101430,37179,37208,37160,37189,32097
202111101435,37189,37203,37174,37179,22981
202111101440,37179,37184,37155,37179,15442
202111101445,37179,37193,37165,37174,21375
202111101450,37174,37184,37160,37174,31380
202111101455,37169,37174,37136,37150,63232
202111101500,37141,37155,37131,37136,34627
202111101505,37136,37145,37121,37131,15106
202111101510,37136,37165,37126,37155,19357
202111101515,37165,37165,37131,37136,10979
202111101520,37136,37150,37136,37145,70957
202111101530,37126,37126,37126,37126,57537
202111110905,36876,36929,36780,36814,194358
202111110910,36814,36915,36814,36886,74358
202111110915,36881,36929,36862,36891,77588
202111110920,36891,36905,36828,36828,80223
202111110925,36833,36896,36823,36891,25025
202111110930,36891,36924,36876,36924,23255
202111110935,36929,37016,36924,36939,94373
202111110940,36939,36972,36910,36910,13669
202111110945,36924,36963,36900,36920,51866
202111110950,36920,36972,36905,36953,26447
202111110955,36953,36953,36905,36924,16295
202111111000,36924,36939,36905,36910,29256
202111111005,36910,36934,36900,36905,17600
202111111010,36905,36905,36872,36891,34523
202111111015,36886,36896,36828,36833,50340
202111111020,36828,36886,36823,36872,54403
202111111025,36862,36876,36843,36872,22966
202111111030,36872,36876,36833,36857,30281
202111111035,36857,36905,36843,36905,25007
202111111040,36905,36924,36891,36905,48005
202111111045,36910,36910,36872,36891,9853
202111111050,36886,36934,36872,36934,23764
202111111055,36939,36953,36924,36939,55023
202111111100,36939,37016,36934,37006,100059
202111111105,37006,37006,36987,36996,27465
202111111110,36996,37049,36996,37040,128565
202111111115,37035,37035,37006,37035,13958
202111111120,37035,37035,37006,37011,8839
202111111125,37006,37021,36992,36992,7006
202111111130,36992,37021,36987,36992,27122
202111111135,36996,37016,36987,37001,7269
202111111140,37001,37030,36992,37021,7569
202111111145,37025,37040,37016,37025,9719
202111111150,37021,37025,36977,36977,13125
202111111155,36972,36987,36963,36977,8368
202111111200,36972,36996,36963,36992,9343
202111111205,36992,36996,36963,36968,5978
202111111210,36968,36987,36968,36972,3737
202111111215,36972,36992,36968,36977,9325
202111111220,36972,36982,36963,36982,5357
202111111225,36982,37016,36972,36996,12917
202111111230,37006,37006,36977,36987,4537
202111111235,36987,36987,36934,36953,25611
202111111240,36958,36958,36939,36953,8809
202111111245,36948,36953,36934,36948,8597
202111111250,36939,36963,36939,36953,4307
202111111255,36953,36963,36939,36944,4276
202111111300,36944,36953,36929,36944,13675
202111111305,36934,36963,36934,36958,13578
202111111310,36963,36963,36948,36963,11285
202111111315,36963,37011,36948,37006,11117
202111111320,37011,37011,36977,36992,24031
202111111325,36992,37006,36968,37006,8184
202111111330,37001,37016,36987,36987,14617
202111111335,36987,37011,36977,36982,8091
202111111340,36982,36982,36939,36953,8841
202111111345,36953,36958,36939,36953,21868
202111111350,36948,36968,36948,36953,7845
202111111355,36963,36963,36939,36963,13713
202111111400,36953,36982,36953,36972,7916
202111111405,36972,37001,36963,36987,24612
202111111410,36992,36996,36982,36992,10848
202111111415,36982,37016,36977,37001,17083
202111111420,37001,37025,36996,37006,16420
202111111425,37001,37021,37001,37016,20029
202111111430,37016,37049,36996,37040,32729
202111111435,37049,37073,37040,37064,34622
202111111440,37064,37097,37059,37069,29249
202111111445,37073,37093,37054,37083,37191
202111111450,37083,37088,37049,37059,26949
202111111455,37049,37064,37030,37035,27353
202111111500,37040,37049,37030,37045,27674
202111111505,37054,37059,37035,37049,43034
202111111510,37049,37069,37045,37054,32878
202111111515,37054,37083,37049,37083,61134
202111111520,37078,37093,37054,37093,51705
202111111530,37121,37121,37121,37121,43137
202111120905,37371,37386,37222,37251,218705
202111120910,37246,37376,37246,37314,102304
202111120915,37304,37391,37285,37362,69845
202111120920,37371,37443,37342,37443,74824
202111120925,37443,37458,37381,37400,27022
202111120930,37395,37429,37371,37391,28187
202111120935,37400,37443,37376,37405,68289
202111120940,37405,37491,37405,37472,75462
202111120945,37477,37515,37467,37511,33975
202111120950,37511,37520,37477,37477,29912
202111120955,37472,37487,37453,37467,27996
202111121000,37472,37482,37458,37463,10445
202111121005,37463,37487,37448,37467,15085
202111121010,37467,37515,37463,37501,49574
202111121015,37501,37515,37487,37491,9278
202111121020,37491,37530,37491,37530,13512
202111121025,37530,37539,37501,37506,62811
202111121030,37501,37525,37501,37520,7594
202111121035,37530,37530,37496,37511,9997
202111121040,37506,37530,37491,37525,21964
202111121045,37525,37554,37506,37554,15519
202111121050,37554,37578,37539,37559,27691
202111121055,37559,37588,37554,37573,11072
202111121100,37578,37578,37549,37573,4540
202111121105,37568,37583,37554,37578,11196
202111121110,37583,37616,37578,37612,39879
202111121115,37602,37631,37588,37616,12054
202111121120,37616,37640,37612,37626,10681
202111121125,37626,37640,37612,37640,15433
202111121130,37645,37655,37621,37626,15842
202111121135,37626,37650,37616,37626,12610
202111121140,37631,37636,37616,37621,11076
202111121145,37626,37640,37616,37626,7387
202111121150,37626,37650,37621,37640,7255
202111121155,37636,37650,37626,37631,5414
202111121200,37636,37640,37616,37621,5260
202111121205,37616,37621,37602,37612,11173
202111121210,37602,37612,37544,37564,20369
202111121215,37564,37583,37554,37578,5655
202111121220,37578,37588,37568,37573,5758
202111121225,37568,37592,37568,37578,5769
202111121230,37578,37578,37564,37564,3884
202111121235,37564,37573,37544,37573,11744
202111121240,37573,37578,37559,37573,12644
202111121245,37568,37573,37544,37544,5410
202111121250,37544,37559,37544,37544,5930
202111121255,37549,37559,37525,37549,15160
202111121300,37549,37554,37525,37525,4577
202111121305,37525,37544,37511,37530,22658
202111121310,37535,37539,37520,37530,17439
202111121315,37530,37554,37525,37539,6810
202111121320,37539,37564,37535,37544,12237
202111121325,37549,37564,37544,37554,8297
202111121330,37549,37573,37544,37568,20227
202111121335,37568,37568,37535,37535,42118
202111121340,37535,37544,37520,37539,13041
202111121345,37539,37549,37525,37544,34122
202111121350,37544,37559,37539,37554,26486
202111121355,37559,37573,37549,37564,46272
202111121400,37564,37568,37544,37554,32989
202111121405,37559,37564,37539,37549,26570
202111121410,37549,37549,37530,37535,17567
202111121415,37535,37539,37520,37530,22838
202111121420,37525,37530,37487,37525,31603
202111121425,37525,37539,37515,37530,27380
202111121430,37530,37559,37525,37549,39749
202111121435,37554,37568,37549,37564,55993
202111121440,37564,37588,37564,37573,59009
202111121445,37573,37583,37564,37578,40758
202111121450,37578,37597,37573,37597,44704
202111121455,37597,37602,37583,37583,17450
202111121500,37588,37592,37573,37588,63223
202111121505,37588,37592,37564,37568,29000
202111121510,37573,37573,37535,37544,28543
202111121515,37539,37549,37525,37539,62355
202111121520,37535,37539,37515,37520,55840
202111121530,37515,37515,37515,37515,57956
202111150905,37770,37813,37703,37712,180689
202111150910,37717,37751,37703,37717,49757
202111150915,37712,37770,37703,37732,59377
202111150920,37737,37799,37717,37717,54976
202111150925,37727,37818,37727,37785,60754
202111150930,37789,37861,37789,37823,37201
202111150935,37813,37833,37804,37809,25156
202111150940,37813,37861,37804,37842,29750
202111150945,37847,37909,37833,37900,26186
202111150950,37895,37924,37881,37914,23577
202111150955,37909,37919,37885,37890,9491
202111151000,37895,37934,37881,37929,35005
202111151005,37938,37967,37919,37943,26881
202111151010,37953,37977,37938,37958,25707
202111151015,37958,37972,37948,37953,10032
202111151020,37953,37967,37943,37958,22858
202111151025,37958,37996,37953,37996,18743
202111151030,37996,38010,37982,38010,32074
202111151035,38010,38020,37991,37996,54619
202111151040,37996,38015,37986,37986,7420
202111151045,37991,37996,37972,37977,24740
202111151050,37977,37991,37958,37958,28522
202111151055,37953,37982,37948,37977,29312
202111151100,37977,37991,37962,37962,6480
202111151105,37972,37986,37967,37977,6997
202111151110,37977,37982,37958,37972,14276
202111151115,37972,37977,37953,37972,6020
202111151120,37972,37986,37962,37967,60719
202111151125,37967,37986,37962,37977,9121
202111151130,37982,37991,37972,37991,18563
202111151135,37991,37996,37967,37972,62727
202111151140,37972,37986,37967,37986,21544
202111151145,37977,37982,37967,37977,19980
202111151150,37977,37982,37953,37962,37817
202111151155,37962,37972,37953,37953,15285
202111151200,37958,37962,37943,37943,8720
202111151205,37948,37953,37905,37909,18903
202111151210,37909,37943,37909,37914,14602
202111151215,37914,37924,37900,37914,13909
202111151220,37909,37924,37900,37909,2227
202111151225,37909,37924,37905,37919,22919
202111151230,37919,37934,37919,37929,10171
202111151235,37934,37948,37924,37934,15897
202111151240,37938,37943,37924,37929,15501
202111151245,37929,37938,37924,37934,34625
202111151250,37934,37958,37934,37953,33927
202111151255,37953,37953,37934,37938,28209
202111151300,37938,37938,37919,37924,2635
202111151305,37929,37943,37929,37929,18392
202111151310,37924,37948,37924,37943,17382
202111151315,37943,37953,37938,37953,26531
202111151320,37953,37962,37948,37962,19025
202111151325,37967,37972,37943,37943,17595
202111151330,37943,37953,37929,37953,3814
202111151335,37948,37967,37948,37953,14649
202111151340,37953,37953,37934,37948,23033
202111151345,37943,37958,37938,37953,25464
202111151350,37953,37962,37943,37953,7271
202111151355,37958,37962,37948,37948,25361
202111151400,37953,37962,37948,37953,42146
202111151405,37948,37982,37943,37967,15364
202111151410,37972,37986,37962,37982,18797
202111151415,37972,37986,37967,37972,28654
202111151420,37972,37977,37967,37977,91826
202111151425,37972,37982,37967,37972,42430
202111151430,37972,37977,37958,37977,36982
202111151435,37972,37991,37972,37986,56500
202111151440,37991,37991,37972,37982,6860
202111151445,37977,37982,37962,37962,8946
202111151450,37958,37962,37948,37962,49021
202111151455,37958,37972,37943,37962,43753
202111151500,37967,37982,37962,37982,57880
202111151505,37977,37982,37967,37977,123392
202111151510,37977,37982,37967,37967,72585
202111151515,37967,37982,37962,37967,74126
202111151520,37967,37977,37958,37962,19603
202111151530,37948,37948,37948,37948,41341
202111160905,37934,37934,37775,37861,113340
202111160910,37866,37881,37823,37842,43929
202111160915,37847,37857,37809,37852,55713
202111160920,37847,37876,37818,37818,32777
202111160925,37818,37852,37785,37789,39115
202111160930,37780,37799,37737,37756,72682
202111160935,37751,37770,37732,37756,26218
202111160940,37756,37833,37746,37828,19195
202111160945,37828,37895,37823,37885,47972
202111160950,37895,37962,37890,37953,52728
202111160955,37953,37982,37943,37958,33187
202111161000,37953,38006,37953,37977,48390
202111161005,37982,37991,37967,37972,6485
202111161010,37977,38025,37967,37991,26326
202111161015,37986,38015,37986,38010,15804
202111161020,38010,38030,37996,38010,27223
202111161025,38010,38025,37996,37996,18264
202111161030,37996,38006,37982,37982,22893
202111161035,37986,37996,37972,37977,11733
202111161040,37977,38015,37977,37991,27432
202111161045,37986,37991,37958,37958,11688
202111161050,37958,37991,37953,37982,16768
202111161055,37982,38001,37982,37991,11220
202111161100,37991,38107,37986,38097,64745
202111161105,38102,38102,38073,38073,17809
202111161110,38073,38082,38054,38068,9675
202111161115,38068,38073,38034,38049,18270
202111161120,38039,38039,37996,38006,23102
202111161125,38001,38001,37972,37986,18741
202111161130,37986,37986,37958,37967,9475
202111161135,37967,37986,37962,37977,8893
202111161140,37977,37977,37953,37967,13102
202111161145,37962,37996,37962,37982,19438
202111161150,37986,37986,37967,37967,7560
202111161155,37972,37982,37967,37967,3862
202111161200,37967,37972,37943,37943,8659
202111161205,37948,37958,37919,37934,48913
202111161210,37934,37972,37929,37967,19586
202111161215,37972,37972,37958,37967,14595
202111161220,37977,37991,37962,37991,14945
202111161225,37996,37996,37962,37967,59807
202111161230,37967,37967,37953,37967,27227
202111161235,37972,37986,37953,37958,29511
202111161240,37958,37962,37938,37948,18635
202111161245,37943,37948,37929,37934,27075
202111161250,37938,37953,37924,37934,12437
202111161255,37934,37962,37924,37948,19431
202111161300,37948,37962,37948,37962,4128
202111161305,37958,37967,37943,37953,5744
202111161310,37948,37958,37929,37953,22199
202111161315,37948,37953,37929,37934,32515
202111161320,37929,37934,37905,37905,19854
202111161325,37914,37914,37890,37890,23323
202111161330,37890,37909,37881,37881,15596
202111161335,37881,37890,37866,37881,91170
202111161340,37881,37890,37871,37885,38586
202111161345,37885,37909,37885,37895,22183
202111161350,37890,37900,37881,37881,26362
202111161355,37885,37895,37866,37866,13506
202111161400,37866,37871,37847,37861,20531
202111161405,37861,37890,37852,37871,17620
202111161410,37876,37881,37847,37852,22577
202111161415,37847,37861,37837,37842,11128
202111161420,37842,37866,37842,37852,17263
202111161425,37847,37857,37809,37857,27455
202111161430,37847,37866,37847,37847,29043
202111161435,37847,37871,37847,37861,18245
202111161440,37857,37866,37852,37857,12228
202111161445,37857,37866,37847,37852,14544
202111161450,37857,37890,37857,37861,72594
202111161455,37871,37881,37861,37871,9149
